user_id,signup_at,province,device_os,acquisition_channel,bank_linked_at,payroll_frequency,baseline_risk_score,fico_band
282,2025-06-20T00:00:00,BC,android,organic,,weekly,0.3563,640-679
283,2025-07-13T00:00:00,ON,android,organic,,biweekly,0.4528,580-639
284,2025-06-06T00:00:00,ON,android,email,2025-06-07T10:50:54.273623,biweekly,0.2749,640-679
285,2025-05-21T00:00:00,ON,android,paid_social,2025-05-25T05:29:01.637632,semimonthly,0.5667,580-639
286,2025-02-10T00:00:00,AB,android,paid_social,2025-02-10T13:23:27.523540,unknown,0.641,500-579
287,2025-04-26T00:00:00,ON,android,organic,2025-04-27T19:46:28.844934,biweekly,0.1723,680-739
288,2025-07-12T00:00:00,MB,ios,organic,2025-07-13T04:04:33.020167,biweekly,0.4251,580-639
289,2025-06-13T00:00:00,BC,android,organic,2025-06-13T06:39:53.617576,monthly,0.2566,640-679
290,2025-07-16T00:00:00,QC,android,organic,,weekly,0.1241,740+
291,2025-06-10T00:00:00,QC,ios,paid_search,2025-06-10T22:42:38.120851,biweekly,0.2849,640-679
292,2025-03-12T00:00:00,BC,android,organic,,semimonthly,0.3281,640-679
293,2025-01-20T00:00:00,AB,android,referral,2025-01-20T09:15:37.230950,weekly,0.5031,580-639
294,2025-03-02T00:00:00,ON,android,organic,2025-03-03T07:11:33.549349,unknown,0.2672,640-679
295,2025-03-27T00:00:00,QC,android,organic,2025-03-27T07:46:20.170247,weekly,0.5242,580-639
296,2025-05-19T00:00:00,NB,ios,affiliate,,unknown,0.3899,640-679
297,2025-02-05T00:00:00,ON,ios,organic,2025-02-06T05:13:07.245018,semimonthly,0.1037,740+
298,2025-03-01T00:00:00,QC,android,paid_social,2025-03-01T12:42:08.661725,monthly,0.4699,580-639
299,2025-06-27T00:00:00,ON,ios,organic,2025-06-28T05:54:08.644335,biweekly,0.0616,740+
300,2025-06-30T00:00:00,ON,ios,organic,,biweekly,0.0147,740+
301,2025-01-17T00:00:00,QC,android,organic,2025-01-19T07:40:10.853010,unknown,0.2956,640-679
302,2025-04-15T00:00:00,ON,android,email,,semimonthly,0.2419,680-739
303,2025-05-19T00:00:00,QC,android,organic,2025-05-23T23:10:53.782451,weekly,0.3262,640-679
304,2025-04-17T00:00:00,QC,ios,paid_social,2025-04-18T06:42:03.047666,biweekly,0.4706,580-639
305,2025-02-22T00:00:00,ON,android,organic,2025-02-25T06:11:22.147122,weekly,0.0782,740+
306,2025-04-10T00:00:00,BC,ios,organic,2025-04-10T00:53:17.195259,biweekly,0.1332,740+
307,2025-07-15T00:00:00,SK,android,email,2025-07-16T18:56:23.087072,biweekly,0.5496,580-639
308,2025-05-03T00:00:00,QC,ios,organic,,biweekly,0.028,740+
309,2025-04-01T00:00:00,ON,android,affiliate,2025-04-01T21:09:14.532308,weekly,0.3445,640-679
310,2025-07-12T00:00:00,QC,android,organic,2025-07-12T21:48:48.350771,semimonthly,0.2437,680-739
311,2025-04-18T00:00:00,MB,ios,organic,,biweekly,0.0807,740+
312,2025-05-05T00:00:00,ON,ios,affiliate,2025-05-05T02:12:52.229196,weekly,0.2387,680-739
313,2025-03-11T00:00:00,AB,android,organic,2025-03-12T20:14:13.531170,biweekly,0.0466,740+
314,2025-05-05T00:00:00,ON,ios,referral,2025-05-05T16:09:52.954223,biweekly,0.2419,680-739
315,2025-04-10T00:00:00,ON,android,paid_social,,weekly,0.3919,640-679
316,2025-06-21T00:00:00,ON,android,organic,2025-06-23T02:54:42.993068,weekly,0.4114,580-639
317,2025-07-05T00:00:00,AB,ios,organic,2025-07-06T08:27:14.099805,weekly,0.4861,580-639
318,2025-04-30T00:00:00,QC,ios,email,2025-04-30T09:14:59.489103,biweekly,0.5481,580-639
319,2025-06-09T00:00:00,QC,ios,paid_search,2025-06-12T09:03:29.718047,semimonthly,0.3276,640-679
320,2025-04-11T00:00:00,BC,ios,paid_social,,biweekly,0.1823,680-739
321,2025-01-22T00:00:00,NL,android,affiliate,2025-01-23T14:57:17.073729,biweekly,0.2594,640-679
322,2025-02-04T00:00:00,AB,android,paid_social,2025-02-04T00:45:55.749703,semimonthly,0.2475,680-739
323,2025-02-16T00:00:00,AB,ios,paid_search,,weekly,0.5268,580-639
324,2025-03-08T00:00:00,AB,android,paid_search,2025-03-08T04:14:13.413492,monthly,0.2695,640-679
325,2025-03-25T00:00:00,BC,ios,referral,2025-03-26T05:24:53.306097,biweekly,0.3398,640-679
326,2025-04-27T00:00:00,ON,android,paid_social,2025-04-28T15:34:53.051231,biweekly,0.3938,640-679
327,2025-03-28T00:00:00,ON,android,organic,,biweekly,0.2944,640-679
328,2025-03-13T00:00:00,AB,android,organic,2025-03-13T09:42:07.712061,biweekly,0.089,740+
329,2025-03-06T00:00:00,QC,ios,paid_social,2025-03-06T16:28:59.824886,biweekly,0.1318,740+
330,2025-05-01T00:00:00,ON,ios,organic,2025-05-05T07:46:06.985485,biweekly,0.2351,680-739
331,2025-07-11T00:00:00,BC,ios,paid_social,2025-07-11T00:27:24.409500,unknown,0.5615,580-639
332,2025-03-31T00:00:00,ON,ios,organic,2025-04-02T12:19:07.977089,monthly,0.2098,680-739
333,2025-06-16T00:00:00,BC,ios,organic,2025-06-17T02:14:05.109118,biweekly,0.3572,640-679
334,2025-07-19T00:00:00,ON,ios,paid_social,,weekly,0.3057,640-679
335,2025-07-13T00:00:00,SK,ios,organic,2025-07-13T17:05:46.395514,semimonthly,0.2735,640-679
336,2025-03-05T00:00:00,ON,ios,paid_social,2025-03-05T06:40:01.043860,monthly,0.2326,680-739
337,2025-01-06T00:00:00,ON,ios,paid_search,,biweekly,0.1645,680-739
338,2025-03-03T00:00:00,AB,ios,referral,,biweekly,0.4896,580-639
339,2025-05-02T00:00:00,QC,ios,organic,2025-05-05T04:03:38.605540,biweekly,0.0513,740+
340,2025-05-25T00:00:00,BC,ios,referral,2025-05-26T05:50:51.430994,weekly,0.0957,740+
341,2025-04-30T00:00:00,NS,android,organic,,biweekly,0.2101,680-739
342,2025-07-16T00:00:00,ON,android,paid_search,,weekly,0.1149,740+
343,2025-02-12T00:00:00,ON,ios,organic,2025-02-12T06:09:38.986237,biweekly,0.2686,640-679
344,2025-07-19T00:00:00,ON,ios,organic,2025-07-19T21:42:30.750223,biweekly,0.1636,680-739
345,2025-03-21T00:00:00,ON,ios,affiliate,,biweekly,0.6029,500-579
346,2025-05-29T00:00:00,ON,ios,organic,2025-05-29T20:58:58.637941,weekly,0.2515,640-679
347,2025-03-21T00:00:00,AB,android,organic,2025-03-21T05:14:37.156820,biweekly,0.4579,580-639
348,2025-04-12T00:00:00,ON,ios,organic,2025-04-13T15:32:52.714066,biweekly,0.1906,680-739
349,2025-01-20T00:00:00,ON,ios,paid_search,2025-01-20T08:26:42.462232,weekly,0.1116,740+
350,2025-01-27T00:00:00,BC,android,paid_search,2025-01-27T16:48:29.007122,biweekly,0.3229,640-679
351,2025-06-25T00:00:00,QC,ios,affiliate,2025-06-25T22:48:39.379879,weekly,0.153,680-739
352,2025-07-23T00:00:00,BC,ios,organic,2025-07-25T19:48:26.149056,weekly,0.0091,740+
353,2025-03-30T00:00:00,ON,android,paid_search,2025-03-31T05:42:00.914875,biweekly,0.1765,680-739
354,2025-06-19T00:00:00,AB,android,paid_search,2025-06-20T23:02:34.305990,biweekly,0.3451,640-679
355,2025-01-18T00:00:00,ON,android,organic,,monthly,0.1601,680-739
356,2025-01-04T00:00:00,ON,android,paid_social,2025-01-04T14:07:21.453211,semimonthly,0.0659,740+
357,2025-07-30T00:00:00,ON,android,organic,2025-07-30T18:43:19.151378,semimonthly,0.3578,640-679
358,2025-01-28T00:00:00,BC,android,paid_search,2025-01-30T00:57:54.089513,semimonthly,0.1547,680-739
359,2025-04-03T00:00:00,AB,android,referral,,biweekly,0.4255,580-639
360,2025-07-01T00:00:00,ON,ios,organic,,semimonthly,0.2648,640-679
361,2025-04-22T00:00:00,MB,ios,paid_social,2025-04-22T05:06:18.119522,biweekly,0.1198,740+
362,2025-07-07T00:00:00,ON,android,organic,2025-07-09T23:31:34.999331,biweekly,0.0785,740+
363,2025-06-07T00:00:00,AB,android,organic,2025-06-07T09:11:53.813270,monthly,0.0534,740+
364,2025-04-30T00:00:00,BC,android,organic,2025-04-30T09:13:17.940829,biweekly,0.2878,640-679
365,2025-07-31T00:00:00,ON,android,paid_social,2025-07-31T16:59:14.308761,weekly,0.2097,680-739
366,2025-03-24T00:00:00,BC,ios,organic,,monthly,0.3984,640-679
367,2025-01-23T00:00:00,AB,android,organic,2025-01-23T02:05:19.435984,weekly,0.3175,640-679
368,2025-04-26T00:00:00,ON,ios,organic,2025-04-26T04:10:50.317922,weekly,0.5198,580-639
369,2025-07-12T00:00:00,BC,android,organic,2025-07-13T19:21:45.575604,biweekly,0.2296,680-739
370,2025-05-26T00:00:00,MB,android,paid_social,2025-05-31T20:15:54.238765,semimonthly,0.6132,500-579
371,2025-03-28T00:00:00,QC,ios,affiliate,,biweekly,0.2278,680-739
372,2025-05-07T00:00:00,QC,android,organic,2025-05-08T09:41:53.460341,biweekly,0.1938,680-739
373,2025-02-16T00:00:00,BC,android,organic,2025-02-17T06:18:47.248649,biweekly,0.3022,640-679
374,2025-02-24T00:00:00,AB,android,organic,2025-02-25T21:18:06.142724,biweekly,0.485,580-639
375,2025-07-24T00:00:00,QC,android,paid_search,2025-07-24T05:00:22.045154,biweekly,0.3187,640-679
376,2025-03-29T00:00:00,ON,android,organic,2025-03-29T16:30:53.354194,weekly,0.5216,580-639
377,2025-06-02T00:00:00,MB,android,organic,,biweekly,0.3324,640-679
378,2025-05-23T00:00:00,QC,ios,referral,2025-05-23T12:15:05.898662,weekly,0.3525,640-679
379,2025-05-13T00:00:00,ON,ios,organic,2025-05-13T07:06:06.490491,weekly,0.3628,640-679
380,2025-01-22T00:00:00,ON,ios,email,,unknown,0.1627,680-739
381,2025-07-04T00:00:00,ON,android,organic,2025-07-04T08:53:24.377830,biweekly,0.1979,680-739
382,2025-05-06T00:00:00,MB,ios,organic,2025-05-06T19:52:50.701822,biweekly,0.3517,640-679
383,2025-06-26T00:00:00,QC,android,organic,2025-06-26T09:35:28.690214,biweekly,0.5564,580-639
384,2025-06-15T00:00:00,ON,android,organic,2025-06-16T14:43:48.677937,biweekly,0.1727,680-739
385,2025-04-25T00:00:00,QC,ios,referral,,monthly,0.3243,640-679
386,2025-01-24T00:00:00,QC,android,paid_search,,biweekly,0.1875,680-739
387,2025-02-26T00:00:00,AB,android,organic,2025-03-01T18:45:05.887343,weekly,0.157,680-739
388,2025-06-27T00:00:00,ON,ios,paid_search,2025-06-28T08:30:42.346308,weekly,0.6976,500-579
389,2025-03-20T00:00:00,ON,android,referral,2025-03-23T06:34:11.235256,unknown,0.1689,680-739
390,2025-05-02T00:00:00,ON,android,organic,2025-05-04T07:57:11.896551,semimonthly,0.2039,680-739
391,2025-04-19T00:00:00,MB,android,organic,2025-04-19T00:01:10.589266,monthly,0.2474,680-739
392,2025-04-01T00:00:00,QC,android,organic,2025-04-01T19:58:24.878068,monthly,0.4824,580-639
393,2025-03-11T00:00:00,SK,android,paid_search,2025-03-12T18:53:07.916666,weekly,0.296,640-679
394,2025-03-06T00:00:00,QC,ios,referral,2025-03-06T00:55:41.233681,weekly,0.568,580-639
395,2025-01-31T00:00:00,QC,ios,paid_search,2025-01-31T01:03:57.836869,biweekly,0.4707,580-639
396,2025-03-22T00:00:00,QC,ios,organic,2025-03-23T14:41:08.642988,weekly,0.0547,740+
397,2025-07-10T00:00:00,AB,ios,organic,,weekly,0.1204,740+
398,2025-02-19T00:00:00,SK,ios,organic,2025-02-19T00:34:48.863529,semimonthly,0.4771,580-639
399,2025-07-09T00:00:00,ON,android,email,2025-07-12T09:11:01.863463,biweekly,0.3944,640-679
400,2025-03-12T00:00:00,NS,android,affiliate,,biweekly,0.2927,640-679
401,2025-01-26T00:00:00,ON,ios,organic,2025-01-26T09:04:32.486691,biweekly,0.3041,640-679
402,2025-03-17T00:00:00,ON,ios,organic,2025-03-17T04:53:32.067260,unknown,0.7095,500-579
403,2025-04-03T00:00:00,BC,ios,referral,,biweekly,0.0699,740+
404,2025-03-19T00:00:00,MB,ios,affiliate,2025-03-20T11:14:16.221352,biweekly,0.2599,640-679
405,2025-07-01T00:00:00,AB,ios,organic,,biweekly,0.4826,580-639
406,2025-03-12T00:00:00,QC,ios,organic,2025-03-12T23:44:08.692318,monthly,0.5591,580-639
407,2025-01-14T00:00:00,AB,android,paid_search,2025-01-16T20:35:50.483378,biweekly,0.2862,640-679
408,2025-06-28T00:00:00,QC,ios,organic,,weekly,0.358,640-679
409,2025-06-13T00:00:00,BC,android,paid_search,2025-06-13T05:40:52.502858,biweekly,0.3299,640-679
410,2025-01-27T00:00:00,ON,ios,email,2025-01-27T12:48:33.078090,weekly,0.3126,640-679
411,2025-05-27T00:00:00,BC,android,organic,2025-05-27T13:21:05.565609,semimonthly,0.1596,680-739
412,2025-05-01T00:00:00,AB,android,organic,2025-05-01T02:39:16.991467,biweekly,0.4576,580-639
413,2025-04-23T00:00:00,AB,android,referral,2025-04-23T18:26:13.049661,biweekly,0.2522,640-679
414,2025-02-17T00:00:00,QC,ios,organic,2025-02-18T08:02:56.944203,unknown,0.4631,580-639
415,2025-03-06T00:00:00,ON,android,paid_social,,biweekly,0.32,640-679
416,2025-01-30T00:00:00,AB,ios,referral,2025-01-30T14:01:34.253063,biweekly,0.2942,640-679
417,2025-04-13T00:00:00,BC,android,organic,2025-04-13T06:01:07.245707,weekly,0.1188,740+
418,2025-01-19T00:00:00,ON,ios,paid_search,,unknown,0.3437,640-679
419,2025-02-08T00:00:00,BC,ios,paid_social,2025-02-09T17:52:40.676014,biweekly,0.1131,740+
420,2025-07-27T00:00:00,ON,android,referral,2025-07-29T07:51:55.122095,biweekly,0.399,640-679
421,2025-01-22T00:00:00,QC,ios,paid_search,2025-01-23T01:31:55.570922,biweekly,0.2155,680-739
422,2025-01-31T00:00:00,BC,android,referral,,biweekly,0.1186,740+
423,2025-06-05T00:00:00,BC,ios,paid_social,2025-06-05T03:50:53.581089,monthly,0.5007,580-639
424,2025-07-18T00:00:00,QC,android,organic,2025-07-18T05:37:25.508363,biweekly,0.298,640-679
425,2025-04-26T00:00:00,ON,android,organic,2025-04-27T03:40:22.781599,weekly,0.2517,640-679
426,2025-03-18T00:00:00,QC,android,organic,2025-03-19T01:35:45.411470,biweekly,0.315,640-679
427,2025-03-20T00:00:00,ON,ios,organic,2025-03-20T15:12:33.164192,unknown,0.0491,740+
428,2025-06-06T00:00:00,SK,ios,organic,2025-06-06T01:33:24.848310,biweekly,0.2845,640-679
429,2025-07-15T00:00:00,AB,ios,affiliate,2025-07-15T17:56:17.911346,biweekly,0.4891,580-639
430,2025-06-10T00:00:00,QC,ios,organic,2025-06-10T22:38:48.787600,weekly,0.4289,580-639
431,2025-03-09T00:00:00,ON,ios,organic,2025-03-09T15:45:01.998384,biweekly,0.6027,500-579
432,2025-02-10T00:00:00,ON,ios,affiliate,,biweekly,0.3685,640-679
433,2025-02-14T00:00:00,AB,ios,paid_social,,biweekly,0.4465,580-639
434,2025-02-10T00:00:00,ON,ios,organic,,weekly,0.2553,640-679
435,2025-04-15T00:00:00,ON,android,paid_search,2025-04-15T15:53:22.473910,biweekly,0.6241,500-579
436,2025-06-26T00:00:00,NS,android,paid_social,,biweekly,0.2058,680-739
437,2025-03-16T00:00:00,MB,ios,organic,2025-03-20T20:06:51.399217,biweekly,0.143,740+
438,2025-03-01T00:00:00,BC,android,paid_social,2025-03-01T16:48:51.332777,biweekly,0.1515,680-739
439,2025-06-30T00:00:00,BC,android,paid_social,2025-06-30T01:51:16.029429,weekly,0.421,580-639
440,2025-06-29T00:00:00,ON,android,paid_search,,biweekly,0.2184,680-739
441,2025-01-19T00:00:00,ON,ios,paid_social,2025-01-19T23:49:54.594739,weekly,0.6068,500-579
442,2025-03-09T00:00:00,MB,ios,paid_social,2025-03-09T20:48:40.075869,weekly,0.4106,580-639
443,2025-04-19T00:00:00,QC,ios,organic,2025-04-19T10:25:00.259711,biweekly,0.3251,640-679
444,2025-05-20T00:00:00,BC,ios,affiliate,2025-05-20T00:02:00.173007,biweekly,0.5342,580-639
445,2025-06-15T00:00:00,ON,ios,paid_social,2025-06-16T08:48:49.524389,biweekly,0.1951,680-739
446,2025-03-10T00:00:00,SK,ios,paid_social,2025-03-10T15:25:34.684240,semimonthly,0.218,680-739
447,2025-01-19T00:00:00,ON,ios,organic,2025-01-19T23:18:55.427653,monthly,0.2289,680-739
448,2025-02-12T00:00:00,QC,android,organic,2025-02-12T14:45:58.738780,weekly,0.2777,640-679
449,2025-06-02T00:00:00,NL,android,organic,2025-06-04T14:03:12.642782,unknown,0.4389,580-639
450,2025-04-23T00:00:00,QC,ios,paid_social,2025-04-23T11:21:38.092477,weekly,0.1505,680-739
451,2025-04-30T00:00:00,BC,android,referral,,biweekly,0.2491,680-739
452,2025-06-29T00:00:00,ON,android,organic,2025-07-01T08:54:19.680299,weekly,0.3593,640-679
453,2025-03-11T00:00:00,ON,android,organic,2025-03-12T02:25:36.537754,biweekly,0.5238,580-639
454,2025-04-23T00:00:00,QC,ios,paid_social,2025-04-23T11:02:06.538175,biweekly,0.4672,580-639
455,2025-06-03T00:00:00,QC,ios,organic,2025-06-04T00:23:21.596461,biweekly,0.2207,680-739
456,2025-04-21T00:00:00,ON,android,paid_social,2025-04-22T18:20:55.794168,biweekly,0.412,580-639
457,2025-06-04T00:00:00,QC,android,email,2025-06-04T01:55:16.808633,biweekly,0.0989,740+
458,2025-01-07T00:00:00,QC,ios,organic,2025-01-07T03:40:11.944662,monthly,0.1005,740+
459,2025-02-28T00:00:00,BC,ios,organic,,monthly,0.3112,640-679
460,2025-07-15T00:00:00,BC,android,paid_social,2025-07-15T12:22:42.661679,weekly,0.1623,680-739
461,2025-05-28T00:00:00,ON,ios,paid_search,2025-05-30T13:39:04.971982,biweekly,0.4993,580-639
462,2025-07-15T00:00:00,QC,ios,affiliate,2025-07-15T10:32:35.500207,weekly,0.3796,640-679
463,2025-05-01T00:00:00,NS,android,referral,2025-05-03T04:53:03.963024,weekly,0.6337,500-579
464,2025-03-13T00:00:00,ON,ios,affiliate,2025-03-15T14:24:55.194737,unknown,0.4746,580-639
465,2025-05-30T00:00:00,QC,android,paid_social,,biweekly,0.5108,580-639
466,2025-06-12T00:00:00,NL,android,organic,,biweekly,0.3682,640-679
467,2025-01-24T00:00:00,ON,android,paid_social,,biweekly,0.406,580-639
468,2025-03-31T00:00:00,AB,android,paid_social,2025-04-02T00:15:02.374655,biweekly,0.266,640-679
469,2025-03-27T00:00:00,QC,android,email,2025-03-28T03:52:22.386250,weekly,0.257,640-679
470,2025-06-21T00:00:00,BC,ios,referral,2025-06-21T07:42:55.669811,biweekly,0.3275,640-679
471,2025-02-11T00:00:00,ON,android,organic,2025-02-11T15:12:52.715284,biweekly,0.2795,640-679
472,2025-04-16T00:00:00,QC,android,paid_search,,biweekly,0.134,740+
473,2025-03-15T00:00:00,NS,android,referral,2025-03-15T02:24:35.557898,weekly,0.3489,640-679
474,2025-07-28T00:00:00,ON,ios,email,2025-07-31T17:15:59.469183,weekly,0.168,680-739
475,2025-04-27T00:00:00,BC,ios,paid_social,2025-04-27T20:10:45.865907,biweekly,0.421,580-639
476,2025-03-22T00:00:00,NB,android,paid_social,,biweekly,0.2637,640-679
477,2025-03-24T00:00:00,AB,ios,paid_social,2025-03-24T19:20:09.047485,monthly,0.3503,640-679
478,2025-07-17T00:00:00,PE,android,organic,,semimonthly,0.2078,680-739
479,2025-05-12T00:00:00,ON,ios,referral,2025-05-13T15:22:36.699190,biweekly,0.0492,740+
480,2025-06-18T00:00:00,ON,android,paid_social,2025-06-18T16:07:34.716706,biweekly,0.3499,640-679
481,2025-04-16T00:00:00,BC,ios,organic,2025-04-16T05:11:07.871677,monthly,0.3224,640-679
482,2025-02-18T00:00:00,QC,android,organic,2025-02-19T03:01:33.090588,biweekly,0.0425,740+
483,2025-06-09T00:00:00,ON,android,paid_social,2025-06-09T13:08:50.385165,semimonthly,0.0926,740+
484,2025-06-10T00:00:00,AB,android,paid_social,2025-06-10T20:05:35.995516,weekly,0.0903,740+
485,2025-07-14T00:00:00,ON,ios,organic,2025-07-14T10:05:25.651851,semimonthly,0.0601,740+
486,2025-02-22T00:00:00,QC,android,organic,2025-02-22T23:59:26.509977,biweekly,0.2854,640-679
487,2025-05-21T00:00:00,MB,ios,paid_social,,biweekly,0.1928,680-739
488,2025-03-15T00:00:00,QC,android,organic,2025-03-15T06:38:36.676260,weekly,0.0961,740+
489,2025-06-28T00:00:00,BC,android,organic,2025-06-28T05:39:21.907446,biweekly,0.5522,580-639
490,2025-02-01T00:00:00,ON,ios,paid_social,2025-02-03T00:04:55.844411,monthly,0.0595,740+
491,2025-06-11T00:00:00,BC,ios,affiliate,,semimonthly,0.0975,740+
492,2025-07-01T00:00:00,ON,ios,organic,,biweekly,0.1746,680-739
493,2025-03-21T00:00:00,ON,ios,organic,2025-03-25T16:36:02.337013,biweekly,0.1046,740+
494,2025-05-22T00:00:00,BC,android,email,2025-05-22T04:12:09.387069,biweekly,0.2862,640-679
495,2025-01-24T00:00:00,ON,ios,organic,2025-01-25T17:01:12.095416,weekly,0.4119,580-639
496,2025-01-30T00:00:00,SK,android,organic,,monthly,0.3154,640-679
497,2025-01-31T00:00:00,QC,ios,organic,2025-01-31T11:26:07.052692,semimonthly,0.0804,740+
498,2025-05-08T00:00:00,AB,android,organic,2025-05-11T15:01:32.850551,biweekly,0.0938,740+
499,2025-05-11T00:00:00,ON,android,organic,,monthly,0.2764,640-679
500,2025-04-17T00:00:00,AB,android,referral,,biweekly,0.2774,640-679
501,2025-05-01T00:00:00,BC,ios,organic,,weekly,0.1747,680-739
502,2025-04-27T00:00:00,QC,ios,organic,,biweekly,0.5192,580-639
503,2025-04-09T00:00:00,QC,ios,referral,,semimonthly,0.4769,580-639
504,2025-06-03T00:00:00,ON,ios,affiliate,,weekly,0.4282,580-639
505,2025-01-18T00:00:00,ON,android,organic,,biweekly,0.4079,580-639
506,2025-07-17T00:00:00,QC,android,email,2025-07-17T13:15:26.249677,biweekly,0.1532,680-739
507,2025-03-29T00:00:00,QC,android,organic,,weekly,0.1703,680-739
508,2025-07-30T00:00:00,QC,ios,referral,2025-08-01T03:29:10.328652,biweekly,0.7208,500-579
509,2025-03-14T00:00:00,QC,android,organic,2025-03-20T19:42:55.940108,biweekly,0.2612,640-679
510,2025-05-31T00:00:00,QC,android,organic,2025-06-03T01:57:13.188291,semimonthly,0.2272,680-739
511,2025-02-08T00:00:00,QC,android,organic,2025-02-08T12:52:10.646051,biweekly,0.2734,640-679
512,2025-05-18T00:00:00,PE,android,organic,2025-05-18T06:19:01.249874,weekly,0.396,640-679
513,2025-03-30T00:00:00,BC,android,paid_search,,monthly,0.4542,580-639
514,2025-05-22T00:00:00,QC,android,email,,weekly,0.4562,580-639
515,2025-04-27T00:00:00,ON,android,organic,2025-04-29T03:15:21.914579,biweekly,0.247,680-739
516,2025-02-18T00:00:00,ON,ios,paid_search,2025-02-18T16:12:26.511695,biweekly,0.1575,680-739
517,2025-05-27T00:00:00,ON,android,email,2025-05-27T10:35:58.972442,biweekly,0.3543,640-679
518,2025-03-01T00:00:00,BC,android,organic,2025-03-04T00:02:55.690805,weekly,0.2513,640-679
519,2025-01-12T00:00:00,ON,android,affiliate,2025-01-14T09:42:45.811682,weekly,0.3217,640-679
520,2025-07-10T00:00:00,ON,android,organic,2025-07-10T23:35:39.951114,weekly,0.3492,640-679
521,2025-06-30T00:00:00,AB,android,paid_social,2025-06-30T05:04:48.090561,biweekly,0.2669,640-679
522,2025-04-09T00:00:00,ON,ios,email,,biweekly,0.0627,740+
523,2025-05-07T00:00:00,ON,ios,referral,2025-05-11T23:18:32.299464,biweekly,0.0671,740+
524,2025-02-02T00:00:00,ON,android,affiliate,,monthly,0.1686,680-739
525,2025-01-26T00:00:00,ON,android,organic,2025-01-28T02:31:20.081430,biweekly,0.1491,740+
526,2025-01-26T00:00:00,BC,android,paid_social,2025-01-26T13:30:22.044414,semimonthly,0.1273,740+
527,2025-01-04T00:00:00,ON,ios,affiliate,2025-01-05T10:32:53.032492,weekly,0.3049,640-679
528,2025-04-15T00:00:00,ON,ios,organic,2025-04-15T04:46:32.210520,biweekly,0.3515,640-679
529,2025-01-20T00:00:00,SK,android,organic,,weekly,0.1829,680-739
